Price,Mileage(miles),Registration_Year,Fuel type,Body type,Engine,Gearbox,Doors,Seats,Emission Class
1995,107000,19,Petrol,Saloon,2.0,Manual,4.0,5.0,Euro 4
2250,52200,18,Petrol,Hatchback,1.8,Manual,5.0,5.0,Euro 4
2995,112000,17,Petrol,Saloon,2.0,Manual,4.0,5.0,Euro 4
2895,70100,13,Diesel,Hatchback,1.5,Manual,3.0,5.0,Euro 5
3995,87986,15,Petrol,Convertible,1.2,Manual,2.0,4.0,Euro 5
2995,81224,19,Petrol,Hatchback,1.0,Manual,3.0,5.0,Euro 4
2995,105000,16,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 4
2895,114000,15,Diesel,SUV,1.5,Manual,5.0,5.0,Euro 4
1995,76954,16,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 4
1499,113187,17,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 4
2490,42800,18,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
2495,94000,17,Petrol,MPV,1.2,Manual,5.0,5.0,Euro 4
3995,92000,11,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 5
2420,86400,16,Diesel,Saloon,1.9,Manual,4.0,5.0,Euro 4
4495,62000,13,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5
1499,113187,17,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 4
2995,81224,19,Petrol,Hatchback,1.0,Manual,3.0,5.0,Euro 4
10970,91000,6,Petrol,Hatchback,1.5,Manual,5.0,5.0,Euro 6
1995,163100,17,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 4
1075,142000,17,Petrol,Hatchback,1.8,Manual,5.0,5.0,Euro 4
2295,115000,14,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 5
2495,72000,14,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5
1875,98710,18,Petrol,Hatchback,1.6,Manual,3.0,4.0,Euro 4
1990,35000,21,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 4
2495,99000,16,Diesel,Hatchback,1.5,Manual,5.0,5.0,Euro 4
2995,105000,14,Diesel,Hatchback,1.6,Automatic,5.0,5.0,Euro 5
1650,109000,17,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
1795,122000,16,Diesel,MPV,1.9,Manual,5.0,5.0,Euro 4
2250,52200,18,Petrol,Hatchback,1.8,Manual,5.0,5.0,Euro 4
3995,87986,15,Petrol,Convertible,1.2,Manual,2.0,4.0,Euro 5
4990,67000,11,Petrol,Hatchback,1.4,Manual,3.0,4.0,Euro 5
2495,96300,13,Petrol,Hatchback,1.8,Manual,5.0,5.0,Euro 5
1595,114000,15,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 4
1595,93000,19,Petrol,Hatchback,1.0,Manual,3.0,5.0,Euro 4
4495,79700,13,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 5
2450,133000,20,Petrol,Hatchback,1.2,Automatic,5.0,5.0,Euro 4
2495,122000,13,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 5
2495,134000,13,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 5
1995,90000,15,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
3849,112340,16,Diesel,SUV,2.2,Automatic,5.0,5.0,Euro 4
1795,95000,17,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
1995,100000,16,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 5
3990,108000,16,Diesel,MPV,2.2,Manual,5.0,7.0,Euro 4
1995,69000,16,Diesel,Hatchback,1.3,Manual,3.0,5.0,Euro 4
2895,70100,13,Diesel,Hatchback,1.5,Manual,3.0,5.0,Euro 5
3195,28408,20,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 4
4990,67000,11,Petrol,Hatchback,1.4,Manual,3.0,4.0,Euro 5
4899,32833,13,Petrol,Hatchback,1.2,Manual,3.0,4.0,Euro 5
2495,106000,13,Diesel,Coupe,1.5,Manual,3.0,5.0,Euro 5
1595,152000,14,Diesel,Estate,1.7,Manual,5.0,5.0,Euro 5
2495,85000,19,Diesel,Estate,2.0,Manual,5.0,5.0,Euro 4
3999,96988,14,Diesel,SUV,1.7,Manual,5.0,5.0,Euro 5
2500,90000,15,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 4
3950,49000,14,Petrol,Hatchback,1.2,Manual,3.0,4.0,Euro 4
1995,116000,19,Diesel,Saloon,2.1,Automatic,4.0,5.0,Euro 3
1699,67000,19,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 4
2495,97000,13,Diesel,Hatchback,1.5,Manual,5.0,5.0,Euro 5
1499,113187,17,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 4
7990,80000,13,Petrol,Saloon,1.8,Manual,4.0,5.0,Euro 5
4990,67000,11,Petrol,Hatchback,1.4,Manual,3.0,4.0,Euro 5
3470,57000,16,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 4
2000,151000,18,Diesel,Hatchback,2.2,Manual,3.0,5.0,Euro 4
2295,140000,13,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 5
1500,116000,14,Diesel,Estate,1.5,Manual,5.0,5.0,Euro 5
3775,66556,14,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5
1949,76129,12,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 5
4993,58000,11,Diesel,Coupe,1.5,Manual,3.0,5.0,Euro 5
2275,115000,23,Diesel,SUV,3.0,Automatic,5.0,5.0,Euro 4
2995,63000,14,Petrol,Hatchback,1.0,Manual,5.0,4.0,Euro 5
2500,136842,11,Diesel,Estate,1.6,Manual,5.0,5.0,Euro 6
7990,80000,13,Petrol,Saloon,1.8,Manual,4.0,5.0,Euro 5
2995,61038,18,Petrol,Hatchback,1.6,Manual,3.0,5.0,Euro 4
1700,171000,19,Diesel,Estate,3.0,Automatic,5.0,5.0,Euro 4
3195,96000,14,Diesel,Hatchback,1.8,Manual,5.0,5.0,Euro 4
1300,131000,17,Diesel,MPV,2.2,Manual,5.0,7.0,Euro 4
1990,106022,14,Petrol,Hatchback,1.6,Manual,3.0,5.0,Euro 5
2495,91000,22,Diesel,Saloon,1.9,Automatic,4.0,5.0,Euro 3
3295,71000,13,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 5
2695,104069,18,Diesel,SUV,2.2,Manual,5.0,5.0,Euro 4
3495,105000,17,Diesel,Saloon,2.1,Automatic,4.0,5.0,Euro 4
1895,135000,14,Petrol,SUV,1.6,Manual,5.0,5.0,Euro 5
3995,89861,14,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 5
2895,70100,13,Diesel,Hatchback,1.5,Manual,3.0,5.0,Euro 5
10970,91000,6,Petrol,Hatchback,1.5,Manual,5.0,5.0,Euro 6
2995,47988,16,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
2395,36790,19,Petrol,Hatchback,1.1,Manual,3.0,5.0,Euro 4
3495,80000,12,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 5
2995,107000,13,Diesel,Hatchback,1.7,Manual,5.0,5.0,Euro 5
3495,85489,16,Petrol,Hatchback,1.3,Manual,3.0,4.0,Euro 4
10970,91000,6,Petrol,Hatchback,1.5,Manual,5.0,5.0,Euro 6
2195,93000,17,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 4
3995,31000,14,Diesel,Hatchback,1.5,Manual,5.0,5.0,Euro 5
2395,82820,14,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 5
6990,79000,14,Diesel,Saloon,3.0,Automatic,4.0,5.0,Euro 5
3195,89110,17,Petrol,Hatchback,1.6,Automatic,5.0,5.0,Euro 4
8150,88000,11,Diesel,Saloon,1.6,Manual,4.0,5.0,Euro 6
2395,109720,13,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 5
2995,94000,16,Diesel,Saloon,2.0,Manual,4.0,5.0,Euro 5
2795,82000,15,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 5
2850,124610,15,Petrol,Hatchback,1.4,Automatic,5.0,5.0,Euro 4
1990,120863,13,Petrol,Hatchback,1.1,Manual,3.0,5.0,Euro 5
2995,81224,19,Petrol,Hatchback,1.0,Manual,3.0,5.0,Euro 4
3995,87986,15,Petrol,Convertible,1.2,Manual,2.0,4.0,Euro 5
4776,47000,13,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5
2500,111563,19,Diesel,Estate,2.0,Manual,5.0,5.0,Euro 4
2295,115000,14,Diesel,MPV,1.5,Manual,5.0,5.0,Euro 5
3550,103206,14,Diesel,SUV,1.6,Automatic,5.0,5.0,Euro 5
4495,114000,12,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 5
1495,172000,21,Diesel,Hatchback,1.9,Manual,5.0,5.0,Euro 3
3995,106000,9,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 6
5495,43000,14,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 5
2999,135364,14,Diesel,Saloon,2.1,Automatic,4.0,5.0,Euro 5
2490,42800,18,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
3995,87986,15,Petrol,Convertible,1.2,Manual,2.0,4.0,Euro 5
2995,81224,19,Petrol,Hatchback,1.0,Manual,3.0,5.0,Euro 4
5995,67000,12,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5
1575,118000,19,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 4
4495,51000,12,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 5
2299,69977,16,Diesel,Saloon,1.6,Manual,4.0,5.0,Euro 4
3495,71844,13,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5
2999,100300,14,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 5
2175,156000,16,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 5
2395,95000,14,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 5
7990,47000,9,Petrol,SUV,0.9,Manual,5.0,5.0,Euro 6
10995,86000,11,Diesel,Saloon,2.0,Automatic,4.0,5.0,Euro 6
995,144100,18,Diesel,Saloon,2.0,Manual,4.0,5.0,Euro 4
2995,81224,19,Petrol,Hatchback,1.0,Manual,3.0,5.0,Euro 4
7990,80000,13,Petrol,Saloon,1.8,Manual,4.0,5.0,Euro 5
7850,74000,12,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 5
975,86095,22,Petrol,Saloon,1.6,Manual,4.0,5.0,Euro 3
2195,88802,18,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 4
3595,105000,18,Diesel,SUV,2.5,Manual,5.0,5.0,Euro 3
10995,58000,9,Diesel,Hatchback,2.2,Automatic,5.0,5.0,Euro 6
6495,88000,12,Diesel,SUV,1.6,Manual,5.0,5.0,Euro 5
4000,75200,11,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 5
7940,85887,8,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 6
1995,72500,18,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 4
2490,42800,18,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
3495,85489,16,Petrol,Hatchback,1.3,Manual,3.0,4.0,Euro 4
7990,80000,13,Petrol,Saloon,1.8,Manual,4.0,5.0,Euro 5
4000,139000,12,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 5
6400,86000,12,Diesel,Saloon,2.2,Manual,4.0,5.0,Euro 6
2995,82908,19,Petrol,MPV,1.8,Manual,5.0,7.0,Euro 4
4950,88000,12,Petrol,SUV,1.6,Manual,5.0,5.0,Euro 5
2699,54000,13,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 5
3350,149000,19,Petrol,Hatchback,2.0,Manual,5.0,5.0,Euro 4
4500,101000,14,Diesel,SUV,2.0,Manual,5.0,5.0,Euro 5
1395,49015,19,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
1450,126000,23,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 4
5295,82000,13,Diesel,SUV,1.7,Manual,5.0,5.0,Euro 5
2395,130100,24,Petrol,Saloon,2.0,Manual,4.0,5.0,Euro 2
3995,87986,15,Petrol,Convertible,1.2,Manual,2.0,4.0,Euro 5
2995,47988,16,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
1695,99000,21,Petrol,Saloon,1.8,Automatic,4.0,5.0,Euro 3
2395,123000,13,Diesel,Estate,1.7,Manual,5.0,5.0,Euro 5
2500,73950,17,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 4
5199,87610,11,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 5
2500,136842,11,Diesel,Estate,1.6,Manual,5.0,5.0,Euro 6
3495,85489,16,Petrol,Hatchback,1.3,Manual,3.0,4.0,Euro 4
10970,91000,6,Petrol,Hatchback,1.5,Manual,5.0,5.0,Euro 6
2495,104000,22,Petrol,Saloon,2.0,Automatic,4.0,5.0,Euro 3
6495,103000,9,Diesel,SUV,1.5,Manual,5.0,5.0,Euro 6
7000,97000,11,Diesel,SUV,1.5,Manual,5.0,5.0,Euro 5
4895,81000,12,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 5
4769,207734,13,Diesel,Saloon,3.0,Automatic,4.0,5.0,Euro 6
2879,92250,17,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 4
1995,84000,19,Petrol,Hatchback,1.3,Manual,5.0,5.0,Euro 4
2790,49400,15,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 4
2995,89800,12,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 5
3200,72000,11,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 5
995,144100,18,Diesel,Saloon,2.0,Manual,4.0,5.0,Euro 4
10970,91000,6,Petrol,Hatchback,1.5,Manual,5.0,5.0,Euro 6
2995,61038,18,Petrol,Hatchback,1.6,Manual,3.0,5.0,Euro 4
7695,71000,10,Petrol,Hatchback,1.4,Manual,3.0,4.0,Euro 6
5950,77000,12,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5
3495,104000,13,Diesel,Saloon,1.6,Manual,4.0,5.0,Euro 5
3695,61000,17,Petrol,Hatchback,1.4,Automatic,5.0,5.0,Euro 4
2495,99000,12,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 5
3495,70000,20,Petrol,Coupe,1.8,Manual,2.0,4.0,Euro 4
2495,83890,14,Petrol,Hatchback,1.0,Manual,5.0,4.0,Euro 5
3995,75846,17,Petrol,Hatchback,1.6,Automatic,5.0,5.0,Euro 4
5250,119000,13,Diesel,Hatchback,2.0,Manual,3.0,5.0,Euro 5
795,274100,21,Petrol,Estate,2.4,Automatic,5.0,5.0,Euro 3
2995,61038,18,Petrol,Hatchback,1.6,Manual,3.0,5.0,Euro 4
2995,61038,18,Petrol,Hatchback,1.6,Manual,3.0,5.0,Euro 4
4495,76607,16,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 5
2695,67000,15,Petrol,Hatchback,1.1,Manual,5.0,5.0,Euro 5
6990,70000,14,Diesel,Saloon,2.2,Automatic,4.0,5.0,Euro 5
4995,80000,9,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 6
6275,90000,11,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 5
2395,95100,17,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 4
3900,73885,13,Petrol,Hatchback,1.2,Manual,3.0,4.0,Euro 5
6500,99000,14,Diesel,SUV,2.0,Automatic,5.0,5.0,Euro 5
6000,99000,13,Diesel,Coupe,2.0,Automatic,2.0,4.0,Euro 5
1795,86714,20,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 4
1895,87100,20,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
4990,67000,11,Petrol,Hatchback,1.4,Manual,3.0,4.0,Euro 5
2995,79011,18,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 4
6000,123000,12,Diesel,Hatchback,2.0,Manual,3.0,5.0,Euro 5
4940,84151,14,Diesel,SUV,1.5,Manual,5.0,5.0,Euro 5
6995,59513,11,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5
7646,65000,14,Diesel,SUV,2.0,Manual,5.0,5.0,Euro 5
2000,131276,16,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 4
6795,64111,10,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 6
4495,86623,16,Diesel,Saloon,3.0,Automatic,4.0,5.0,Euro 4
12000,96000,10,Diesel,Saloon,2.0,Automatic,4.0,5.0,Euro 6
2395,93600,16,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 4
5900,119000,16,Diesel,Saloon,2.0,Manual,4.0,5.0,Euro 5
1990,120863,13,Petrol,Hatchback,1.1,Manual,3.0,5.0,Euro 5
2995,79011,18,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 4
2995,81224,19,Petrol,Hatchback,1.0,Manual,3.0,5.0,Euro 4
5999,45000,10,Petrol,Hatchback,1.2,Manual,3.0,4.0,Euro 6
3300,112000,14,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 5
3700,127000,18,Diesel,Saloon,2.1,Automatic,4.0,5.0,Euro 4
3450,137800,18,Diesel,Convertible,3.0,Automatic,2.0,4.0,Euro 4
3495,35000,16,Petrol,Hatchback,1.2,Manual,3.0,4.0,Euro 4
4500,45400,14,Diesel,Hatchback,1.7,Manual,5.0,5.0,Euro 5
2495,123000,16,Diesel,Saloon,1.6,Manual,4.0,5.0,Euro 4
2400,74000,17,Petrol,Hatchback,1.0,Manual,3.0,4.0,Euro 4
4300,115000,12,Diesel,MPV,2.0,Automatic,5.0,7.0,Euro 5
4995,73824,11,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 5
2250,52200,18,Petrol,Hatchback,1.8,Manual,5.0,5.0,Euro 4
2995,81224,19,Petrol,Hatchback,1.0,Manual,3.0,5.0,Euro 4
7990,80000,13,Petrol,Saloon,1.8,Manual,4.0,5.0,Euro 5
6179,57000,10,Diesel,SUV,1.6,Manual,5.0,5.0,Euro 6
7179,85220,13,Diesel,SUV,2.0,Automatic,5.0,5.0,Euro 5
2485,89727,14,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5
9950,85800,11,Diesel,Saloon,2.0,Manual,4.0,5.0,Euro 5
2499,85000,15,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 5
2499,95000,13,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 5
2500,75000,14,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 5
1795,91500,19,Petrol,Hatchback,1.0,Manual,5.0,4.0,Euro 4
2500,117000,16,Diesel,SUV,3.0,Automatic,5.0,5.0,Euro 4
1499,113187,17,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 4
7990,80000,13,Petrol,Saloon,1.8,Manual,4.0,5.0,Euro 5
2995,61038,18,Petrol,Hatchback,1.6,Manual,3.0,5.0,Euro 4
6795,51946,10,Petrol,Hatchback,1.0,Manual,3.0,5.0,Euro 6
1750,95000,16,Diesel,Hatchback,1.3,Manual,5.0,5.0,Euro 4
2490,30757,18,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 4
2490,66345,18,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
2490,47195,19,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
3995,78776,17,Diesel,Saloon,2.1,Automatic,4.0,5.0,Euro 4
5250,98700,11,Diesel,MPV,1.6,Manual,5.0,7.0,Euro 6
3995,99000,18,Petrol,Convertible,1.8,Automatic,2.0,2.0,Euro 4
3995,84617,15,Petrol,Convertible,1.6,Manual,2.0,4.0,Euro 5
995,144100,18,Diesel,Saloon,2.0,Manual,4.0,5.0,Euro 4
2995,79011,18,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 4
2995,47988,16,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
5295,94000,13,Diesel,Estate,1.6,Manual,5.0,5.0,Euro 5
2000,116000,20,Diesel,Hatchback,1.9,Manual,3.0,5.0,Euro 4
3995,131000,14,Diesel,MPV,2.0,Automatic,5.0,7.0,Euro 5
3995,140000,11,Diesel,Estate,1.6,Manual,5.0,5.0,Euro 5
4750,84538,12,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 5
2495,117000,14,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 5
2500,104000,12,Diesel,Estate,1.6,Manual,5.0,5.0,Euro 5
4500,52462,22,Petrol,Convertible,3.7,Automatic,2.0,2.0,Euro 3
6667,32890,11,Petrol,Convertible,0.9,Manual,2.0,4.0,Euro 6
4845,110000,9,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 6
1895,87100,20,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
2995,47988,16,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
4990,67000,11,Petrol,Hatchback,1.4,Manual,3.0,4.0,Euro 5
5444,120000,14,Diesel,Saloon,2.0,Manual,4.0,5.0,Euro 5
3995,82032,19,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 4
6250,33000,11,Diesel,Saloon,1.7,Manual,4.0,5.0,Euro 5
5817,53860,15,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 5
6500,51000,10,Diesel,Hatchback,1.5,Manual,5.0,5.0,Euro 6
4450,114000,15,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 5
6950,116000,13,Diesel,Saloon,2.1,Automatic,4.0,5.0,Euro 5
3095,125000,11,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 6
11000,44497,7,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 6
3696,75250,14,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 5
1499,113187,17,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 4
4990,67000,11,Petrol,Hatchback,1.4,Manual,3.0,4.0,Euro 5
2995,61038,18,Petrol,Hatchback,1.6,Manual,3.0,5.0,Euro 4
6895,68292,7,Petrol,Hatchback,1.0,Manual,5.0,4.0,Euro 6
2795,100000,13,Diesel,Hatchback,1.5,Manual,5.0,5.0,Euro 5
6145,67990,11,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 5
2500,59000,16,Petrol,Hatchback,1.1,Manual,5.0,4.0,Euro 4
7000,81700,15,Petrol,Coupe,2.6,Manual,4.0,4.0,Euro 4
6780,69810,10,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 6
4100,73000,12,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 5
4350,71961,15,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 4
2350,138019,16,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 5
3490,97000,17,Diesel,MPV,1.6,Manual,5.0,5.0,Euro 4
2490,42800,18,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
2995,61038,18,Petrol,Hatchback,1.6,Manual,3.0,5.0,Euro 4
10970,91000,6,Petrol,Hatchback,1.5,Manual,5.0,5.0,Euro 6
7795,102358,12,Diesel,Saloon,2.0,Automatic,4.0,5.0,Euro 6
11970,52381,5,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 6
1850,77000,19,Petrol,MPV,2.0,Automatic,5.0,5.0,Euro 4
2495,87000,15,Petrol,MPV,1.6,Manual,5.0,7.0,Euro 4
8888,63409,13,Petrol,Coupe,3.7,Automatic,2.0,4.0,Euro 5
5495,57000,13,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 5
7495,100409,12,Diesel,Hatchback,2.0,Manual,3.0,5.0,Euro 5
9990,36000,7,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 6
1750,114000,17,Diesel,Hatchback,1.9,Manual,3.0,5.0,Euro 4
4895,84000,13,Petrol,MPV,1.6,Manual,5.0,5.0,Euro 5
2895,70100,13,Diesel,Hatchback,1.5,Manual,3.0,5.0,Euro 5
10970,91000,6,Petrol,Hatchback,1.5,Manual,5.0,5.0,Euro 6
2995,47988,16,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
6595,58875,10,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 6
6480,67000,15,Petrol,Hatchback,1.6,Automatic,3.0,4.0,Euro 5
3995,114000,12,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 5
2995,82000,12,Petrol,Hatchback,1.0,Manual,3.0,5.0,Euro 5
4995,126000,14,Petrol,Estate,2.5,Automatic,5.0,5.0,Euro 5
7295,33000,11,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5
6980,72000,9,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 6
3995,53000,15,Diesel,Hatchback,1.9,Manual,5.0,5.0,Euro 4
2795,89747,18,Diesel,Hatchback,1.4,Manual,5.0,5.0,Euro 4
4990,79000,12,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 5
2490,42800,18,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
2995,47988,16,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
10970,91000,6,Petrol,Hatchback,1.5,Manual,5.0,5.0,Euro 6
1995,98000,15,Diesel,Hatchback,1.5,Manual,5.0,5.0,Euro 4
2495,98000,12,Petrol,MPV,1.6,Manual,5.0,7.0,Euro 5
5695,58737,14,Petrol,Coupe,1.6,Manual,2.0,4.0,Euro 5
4995,107000,16,Diesel,SUV,2.0,Manual,5.0,5.0,Euro 5
7724,58298,11,Diesel,Saloon,3.0,Automatic,4.0,5.0,Euro 5
8995,65979,10,Diesel,SUV,1.7,Manual,5.0,5.0,Euro 6
2200,74275,12,Petrol,Hatchback,1.0,Manual,5.0,4.0,Euro 5
2395,130100,24,Petrol,Saloon,2.0,Manual,4.0,5.0,Euro 2
7990,80000,13,Petrol,Saloon,1.8,Manual,4.0,5.0,Euro 5
3195,28408,20,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 4
7600,79123,15,Diesel,SUV,3.0,Automatic,5.0,5.0,Euro 4
3195,57000,14,Petrol,Hatchback,1.2,Manual,5.0,4.0,Euro 5
1995,144000,17,Diesel,Estate,1.6,Manual,5.0,5.0,Euro 4
3652,72549,11,Petrol,Convertible,1.6,Manual,2.0,4.0,Euro 5
2650,75000,15,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5
6000,91000,9,Diesel,MPV,1.6,Manual,5.0,7.0,Euro 6
4397,95547,11,Diesel,MPV,1.6,Manual,5.0,5.0,Euro 5
5295,62000,12,Petrol,Hatchback,1.4,Manual,3.0,4.0,Euro 5
1750,106000,15,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 5
7895,34000,10,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 6
2500,136842,11,Diesel,Estate,1.6,Manual,5.0,5.0,Euro 6
2995,61038,18,Petrol,Hatchback,1.6,Manual,3.0,5.0,Euro 4
2995,47988,16,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
3840,64000,11,Petrol,Hatchback,1.3,Manual,3.0,5.0,Euro 5
3995,69500,11,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 5
2295,38000,18,Petrol,Hatchback,1.3,Manual,3.0,5.0,Euro 4
4950,88000,16,Petrol,Hatchback,1.4,Manual,3.0,4.0,Euro 5
1995,94000,15,Petrol,MPV,1.2,Manual,5.0,5.0,Euro 4
4795,47000,15,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5
2495,63960,17,Petrol,Hatchback,1.3,Manual,3.0,5.0,Euro 4
